menu_id,image_id,page_number,height,width,,,,,,,,,,,,,,,,,
27977,3952431,1,8213,5852,,,,,,,,,,,,,,,,,
27977,3952432,2,8147,5819,,,,,,,,,,,,,,,,,
27977,3952433,3,8152,5815,,,,,,,,,,,,,,,,,
27977,3952434,4,2763,2324,,,,,,,,,,,,,,,,,
27978,3952435,1,7080,5368,,,,,,,,,,,,,,,,,
27978,3952436,2,7056,5396,,,,,,,,,,,,,,,,,
27978,3952437,3,4787,3973,,,,,,,,,,,,,,,,,
27978,3952438,4,4782,4020,,,,,,,,,,,,,,,,,
27978,3952439,5,4780,3921,,,,,,,,,,,,,,,,,
27978,3952440,6,4795,4093,,,,,,,,,,,,,,,,,
27978,3952441,7,7076,5393,,,,,,,,,,,,,,,,,
27979,3952442,1,7069,5177,,,,,,,,,,,,,,,,,
27979,3952443,2,5762,8360,,,,,,,,,,,,,,,,,
27980,3952444,1,6755,5078,,,,,,,,,,,,,,,,,
27980,3952445,2,6762,5081,,,,,,,,,,,,,,,,,
27980,3952446,3,1162,4514,,,,,,,,,,,,,,,,,
27980,3952447,4,6734,5053,,,,,,,,,,,,,,,,,
27980,3952448,5,6768,5072,,,,,,,,,,,,,,,,,
27981,3952449,1,7303,5664,,,,,,,,,,,,,,,,,
27981,3952450,2,7287,5631,,,,,,,,,,,,,,,,,
27981,3952451,3,7310,5642,,,,,,,,,,,,,,,,,
27981,3952452,4,7302,5647,,,,,,,,,,,,,,,,,
27982,3952453,1,6900,5504,,,,,,,,,,,,,,,,,
27982,3952454,2,6872,5465,,,,,,,,,,,,,,,,,
27982,3952455,3,6851,5472,,,,,,,,,,,,,,,,,
27982,3952456,4,6883,5482,,,,,,,,,,,,,,,,,
27983,3952457,,5318,3495,,,,,,,,,,,,,,,,,
27984,3952458,1,4793,3142,,,,,,,,,,,,,,,,,
27984,3952459,2,4790,3136,,,,,,,,,,,,,,,,,
27984,3952460,3,4799,3147,,,,,,,,,,,,,,,,,
27984,3952461,4,4115,3118,,,,,,,,,,,,,,,,,
27984,3952462,5,4784,3094,,,,,,,,,,,,,,,,,
27985,3952463,1,5082,3409,,,,,,,,,,,,,,,,,
27985,3952464,2,4787,3125,,,,,,,,,,,,,,,,,
27985,3952465,3,4766,3118,,,,,,,,,,,,,,,,,
27985,3952466,4,4786,3117,,,,,,,,,,,,,,,,,
27985,3952467,5,4776,3145,,,,,,,,,,,,,,,,,
27985,3952468,6,4766,3115,,,,,,,,,,,,,,,,,
27985,3952469,7,4789,3196,,,,,,,,,,,,,,,,,
27986,3952470,1,7411,2736,,,,,,,,,,,,,,,,,
27986,3952471,2,7405,5381,,,,,,,,,,,,,,,,,
27986,3952472,3,7431,2742,,,,,,,,,,,,,,,,,
27987,3952473,1,6775,5137,,,,,,,,,,,,,,,,,
27987,3952474,2,6218,4845,,,,,,,,,,,,,,,,,
27987,3952475,3,6220,4806,,,,,,,,,,,,,,,,,
27987,3952476,4,6207,4819,,,,,,,,,,,,,,,,,
27987,3952477,5,6229,4805,,,,,,,,,,,,,,,,,
27987,3952478,6,6208,4799,,,,,,,,,,,,,,,,,
27987,3952479,7,2390,2022,,,,,,,,,,,,,,,,,
27987,3952480,8,6212,4812,,,,,,,,,,,,,,,,,
27987,3952481,9,6221,4808,,,,,,,,,,,,,,,,,
27987,3952482,10,6776,5122,,,,,,,,,,,,,,,,,
27988,3952483,1,8144,5972,,,,,,,,,,,,,,,,,
27988,3952484,2,8106,5924,,,,,,,,,,,,,,,,,
27988,3952485,3,8145,5937,,,,,,,,,,,,,,,,,
27988,3952486,4,8098,5927,,,,,,,,,,,,,,,,,
27988,3952487,5,8135,5950,,,,,,,,,,,,,,,,,
27988,3952488,6,8136,5964,,,,,,,,,,,,,,,,,
27989,3952489,1,5658,3829,,,,,,,,,,,,,,,,,
27989,3952490,2,5675,3819,,,,,,,,,,,,,,,,,
27989,3952491,3,5662,3840,,,,,,,,,,,,,,,,,
27989,3952492,4,5655,3827,,,,,,,,,,,,,,,,,
27990,3952493,1,4785,6188,,,,,,,,,,,,,,,,,
27990,3952494,2,7898,5126,,,,,,,,,,,,,,,,,
27991,3952495,1,3737,2441,,,,,,,,,,,,,,,,,
27991,3952496,2,3719,2429,,,,,,,,,,,,,,,,,
27991,3952497,3,3737,2424,,,,,,,,,,,,,,,,,
27992,3952498,1,3741,2442,,,,,,,,,,,,,,,,,
27992,3952499,2,3719,2432,,,,,,,,,,,,,,,,,
27992,3952500,3,3719,2422,,,,,,,,,,,,,,,,,
27992,3952501,4,3719,2422,,,,,,,,,,,,,,,,,
27993,3952502,1,4409,3107,,,,,,,,,,,,,,,,,
27993,3952503,2,4397,3095,,,,,,,,,,,,,,,,,
27993,3952504,3,4397,3095,,,,,,,,,,,,,,,,,
27993,3952505,4,4397,3095,,,,,,,,,,,,,,,,,
27993,3952506,5,4397,3075,,,,,,,,,,,,,,,,,
27993,3952507,6,4397,3095,,,,,,,,,,,,,,,,,
27994,3952508,1,4980,3624,,,,,,,,,,,,,,,,,
27994,3952509,2,4964,3608,,,,,,,,,,,,,,,,,
27994,3952510,3,3623,2516,,,,,,,,,,,,,,,,,
27994,3952511,4,4936,3650,,,,,,,,,,,,,,,,,
27994,3952512,5,4999,3636,,,,,,,,,,,,,,,,,
27995,3952513,1,5910,2450,,,,,,,,,,,,,,,,,
27995,3952514,2,5885,2457,,,,,,,,,,,,,,,,,
27995,3952515,3,5903,2387,,,,,,,,,,,,,,,,,
27995,3952516,4,5896,2401,,,,,,,,,,,,,,,,,
27995,3952517,5,5914,2421,,,,,,,,,,,,,,,,,
27995,3952518,6,5635,2351,,,,,,,,,,,,,,,,,
27995,3952519,7,5898,2461,,,,,,,,,,,,,,,,,
27996,3952520,1,3424,2220,,,,,,,,,,,,,,,,,
27996,3952521,2,3407,2203,,,,,,,,,,,,,,,,,
27997,3952522,1,3736,2439,,,,,,,,,,,,,,,,,
27997,3952523,2,3747,2433,,,,,,,,,,,,,,,,,
27997,3952524,3,3752,2454,,,,,,,,,,,,,,,,,
27998,3952525,1,3744,2435,,,,,,,,,,,,,,,,,
27998,3952526,2,3728,2436,,,,,,,,,,,,,,,,,
27998,3952527,3,3728,2436,,,,,,,,,,,,,,,,,
27999,3952528,1,5945,4477,,,,,,,,,,,,,,,,,
27999,3952529,2,5930,4482,,,,,,,,,,,,,,,,,
27999,3952530,3,1365,1872,,,,,,,,,,,,,,,,,
27999,3952531,4,5902,4490,,,,,,,,,,,,,,,,,
27999,3952532,5,5931,4475,,,,,,,,,,,,,,,,,
28000,3952533,1,4144,3488,,,,,,,,,,,,,,,,,
28000,3952534,2,4137,3488,,,,,,,,,,,,,,,,,
28000,3952535,3,4136,3447,,,,,,,,,,,,,,,,,
28001,3952536,1,3786,2455,,,,,,,,,,,,,,,,,
28001,3952537,2,3785,4799,,,,,,,,,,,,,,,,,
28002,3952538,1,3477,2688,,,,,,,,,,,,,,,,,
28002,3952539,2,3485,2656,,,,,,,,,,,,,,,,,
28002,3952540,3,3470,2689,,,,,,,,,,,,,,,,,
28002,3952541,4,3490,2680,,,,,,,,,,,,,,,,,
28002,3952542,5,3486,2671,,,,,,,,,,,,,,,,,
28003,3952543,1,5476,3922,,,,,,,,,,,,,,,,,
28003,3952544,2,4052,5775,,,,,,,,,,,,,,,,,
28003,3952545,3,3646,2582,,,,,,,,,,,,,,,,,
28003,3952546,4,5476,3922,,,,,,,,,,,,,,,,,
28004,3952547,1,5122,3582,,,,,,,,,,,,,,,,,
28004,3952548,2,5122,3582,,,,,,,,,,,,,,,,,
28004,3952549,3,5161,3570,,,,,,,,,,,,,,,,,
28004,3952550,4,5102,3543,,,,,,,,,,,,,,,,,
28004,3952551,5,5108,3533,,,,,,,,,,,,,,,,,
28004,3952552,6,5122,3564,,,,,,,,,,,,,,,,,
28004,3952553,7,5117,3594,,,,,,,,,,,,,,,,,
28004,3952554,8,5136,3575,,,,,,,,,,,,,,,,,
28005,3952555,1,3952,2715,,,,,,,,,,,,,,,,,
28005,3952556,2,3721,2436,,,,,,,,,,,,,,,,,
28005,3952557,3,3720,2429,,,,,,,,,,,,,,,,,
28005,3952558,4,3720,2434,,,,,,,,,,,,,,,,,
28005,3952559,5,3742,2436,,,,,,,,,,,,,,,,,
28005,3952560,6,3975,2718,,,,,,,,,,,,,,,,,
28006,3952561,1,3752,2445,,,,,,,,,,,,,,,,,
28006,3952562,2,3740,2418,,,,,,,,,,,,,,,,,
28006,3952563,3,3747,2465,,,,,,,,,,,,,,,,,
28006,3952564,4,3753,2454,,,,,,,,,,,,,,,,,
28007,3952565,1,3729,2439,,,,,,,,,,,,,,,,,
28007,3952566,2,3728,2443,,,,,,,,,,,,,,,,,
28007,3952567,3,3728,2443,,,,,,,,,,,,,,,,,
28008,3952568,1,3737,2430,,,,,,,,,,,,,,,,,
28008,3952569,2,3738,2415,,,,,,,,,,,,,,,,,
28008,3952570,3,3719,2443,,,,,,,,,,,,,,,,,
28008,3952571,4,3742,2442,,,,,,,,,,,,,,,,,
28009,3952572,1,3359,1587,,,,,,,,,,,,,,,,,
28009,3952573,2,3352,1555,,,,,,,,,,,,,,,,,
28009,3952574,3,3338,1570,,,,,,,,,,,,,,,,,
28009,3952575,4,3353,1575,,,,,,,,,,,,,,,,,
28009,3952576,5,3347,1521,,,,,,,,,,,,,,,,,
28009,3952577,6,3362,1497,,,,,,,,,,,,,,,,,
28010,3952578,1,3800,1975,,,,,,,,,,,,,,,,,
28010,3952579,2,3792,5735,,,,,,,,,,,,,,,,,
28010,3952580,3,3784,1938,,,,,,,,,,,,,,,,,
28010,3952581,4,3810,1961,,,,,,,,,,,,,,,,,
28011,3952582,,5451,3741,,,,,,,,,,,,,,,,,
28012,3952583,1,5056,3855,,,,,,,,,,,,,,,,,
28012,3952584,2,5020,3845,,,,,,,,,,,,,,,,,
28012,3952585,3,4573,3174,,,,,,,,,,,,,,,,,
28012,3952586,4,4599,3180,,,,,,,,,,,,,,,,,
28012,3952587,5,4580,3180,,,,,,,,,,,,,,,,,
28012,3952588,6,4581,3163,,,,,,,,,,,,,,,,,
28012,3952589,7,5044,3845,,,,,,,,,,,,,,,,,
28013,3952590,1,6165,4412,,,,,,,,,,,,,,,,,
28013,3952591,2,6165,4435,,,,,,,,,,,,,,,,,
28013,3952592,3,6177,4386,,,,,,,,,,,,,,,,,
28013,3952593,4,6165,4412,,,,,,,,,,,,,,,,,
28013,3952594,5,6165,4412,,,,,,,,,,,,,,,,,
28014,3952595,1,3763,2487,,,,,,,,,,,,,,,,,
28014,3952596,2,3709,2348,,,,,,,,,,,,,,,,,
28014,3952597,3,3682,2300,,,,,,,,,,,,,,,,,
28014,3952598,4,3717,2354,,,,,,,,,,,,,,,,,
28014,3952599,5,3717,2318,,,,,,,,,,,,,,,,,
28014,3952600,6,3697,2350,,,,,,,,,,,,,,,,,
28014,3952601,7,3706,2329,,,,,,,,,,,,,,,,,
28014,3952602,8,3727,2340,,,,,,,,,,,,,,,,,
28014,3952603,9,3711,2363,,,,,,,,,,,,,,,,,
28014,3952604,10,3711,2387,,,,,,,,,,,,,,,,,
28014,3952605,11,3700,2341,,,,,,,,,,,,,,,,,
28014,3952606,12,3726,2376,,,,,,,,,,,,,,,,,
28014,3952607,13,3727,2358,,,,,,,,,,,,,,,,,
28014,3952608,14,3721,2484,,,,,,,,,,,,,,,,,
28014,3952609,15,3710,2381,,,,,,,,,,,,,,,,,
28015,3952610,1,6811,3972,,,,,,,,,,,,,,,,,
28015,3952611,2,6811,3950,,,,,,,,,,,,,,,,,
28015,3952612,3,6796,3989,,,,,,,,,,,,,,,,,
28015,3952613,4,6820,3988,,,,,,,,,,,,,,,,,
28017,3952614,2,4605,1902,,,,,,,,,,,,,,,,,
28017,3952615,3,4609,3735,,,,,,,,,,,,,,,,,
28017,3952616,,4608,1906,,,,,,,,,,,,,,,,,
28018,3952616,,4608,1906,,,,,,,,,,,,,,,,,
28020,3952617,1,5199,4195,,,,,,,,,,,,,,,,,
28020,3952618,2,4934,4068,,,,,,,,,,,,,,,,,
28020,3952619,3,4821,3884,,,,,,,,,,,,,,,,,
28020,3952620,4,4834,3859,,,,,,,,,,,,,,,,,
28020,3952621,5,5206,4196,,,,,,,,,,,,,,,,,
28021,3952622,1,4093,5135,,,,,,,,,,,,,,,,,
28021,3952623,2,3741,2505,,,,,,,,,,,,,,,,,
28021,3952624,3,3725,2923,,,,,,,,,,,,,,,,,
28021,3952625,4,3725,3379,,,,,,,,,,,,,,,,,
28021,3952626,5,3720,3763,,,,,,,,,,,,,,,,,
28021,3952627,6,3720,4204,,,,,,,,,,,,,,,,,
28021,3952628,7,3720,4636,,,,,,,,,,,,,,,,,
28021,3952629,8,4084,5097,,,,,,,,,,,,,,,,,
28021,3952630,,,,,,,,,,,,,,,,,,,,
28022,3952631,1,4514,2206,,,,,,,,,,,,,,,,,
28022,3952632,2,4514,2182,,,,,,,,,,,,,,,,,
28022,3952633,3,4493,2175,,,,,,,,,,,,,,,,,
28022,3952634,4,4507,2147,,,,,,,,,,,,,,,,,
28022,3952635,5,4492,2156,,,,,,,,,,,,,,,,,
28022,3952636,6,4497,2152,,,,,,,,,,,,,,,,,
28022,3952637,7,4491,2164,,,,,,,,,,,,,,,,,
28022,3952638,8,4484,2140,,,,,,,,,,,,,,,,,
28022,3952639,9,4478,2140,,,,,,,,,,,,,,,,,
28022,3952640,10,4482,2149,,,,,,,,,,,,,,,,,
28022,3952641,11,4511,2118,,,,,,,,,,,,,,,,,
28022,3952642,12,4485,2124,,,,,,,,,,,,,,,,,
28022,3952643,13,4506,2122,,,,,,,,,,,,,,,,,
28022,3952644,14,4497,2102,,,,,,,,,,,,,,,,,
28022,3952645,15,4472,2123,,,,,,,,,,,,,,,,,
28022,3952646,16,4494,2136,,,,,,,,,,,,,,,,,
28022,3952647,17,4495,2160,,,,,,,,,,,,,,,,,
28022,3952648,18,4489,2133,,,,,,,,,,,,,,,,,
28022,3952649,19,4491,2157,,,,,,,,,,,,,,,,,
28022,3952650,20,4500,2145,,,,,,,,,,,,,,,,,
28022,3952651,21,4500,2159,,,,,,,,,,,,,,,,,
28022,3952652,22,4507,2191,,,,,,,,,,,,,,,,,
28022,3952653,23,4499,2197,,,,,,,,,,,,,,,,,
28022,3952654,24,4506,2181,,,,,,,,,,,,,,,,,
28023,3952655,1,5704,4378,,,,,,,,,,,,,,,,,
28023,3952656,2,5740,4629,,,,,,,,,,,,,,,,,
28023,3952657,3,5759,3709,,,,,,,,,,,,,,,,,
28023,3952658,4,5677,4405,,,,,,,,,,,,,,,,,
28023,3952659,5,5751,4392,,,,,,,,,,,,,,,,,
28024,3952660,1,4532,3490,,,,,,,,,,,,,,,,,
28024,3952661,2,4522,6923,,,,,,,,,,,,,,,,,
28024,3952662,3,4531,3489,,,,,,,,,,,,,,,,,
28025,3952663,,4945,3261,,,,,,,,,,,,,,,,,
28026,3952664,1,4858,3774,,,,,,,,,,,,,,,,,
28026,3952665,2,4838,3774,,,,,,,,,,,,,,,,,
28026,3952666,3,4819,3762,,,,,,,,,,,,,,,,,
28026,3952667,,,,,,,,,,,,,,,,,,,,
28027,3952668,1,5481,4178,,,,,,,,,,,,,,,,,
28027,3952669,2,4052,6130,,,,,,,,,,,,,,,,,
28027,3952670,3,5473,4178,,,,,,,,,,,,,,,,,
28028,3952671,,6153,4433,,,,,,,,,,,,,,,,,
28029,3952672,,6153,4433,,,,,,,,,,,,,,,,,
28030,3952673,1,4505,3277,,,,,,,,,,,,,,,,,
28030,3952674,2,4511,3283,,,,,,,,,,,,,,,,,
28031,3952675,1,5300,3937,,,,,,,,,,,,,,,,,
28031,3952676,2,5309,3960,,,,,,,,,,,,,,,,,
28031,3952677,3,5112,3641,,,,,,,,,,,,,,,,,
28031,3952678,4,5309,3960,,,,,,,,,,,,,,,,,
28031,3952679,5,5309,3960,,,,,,,,,,,,,,,,,
28032,3952680,1,5567,4165,,,,,,,,,,,,,,,,,
28032,3952681,2,5549,4149,,,,,,,,,,,,,,,,,
28032,3952682,3,5103,3648,,,,,,,,,,,,,,,,,
28032,3952683,4,5550,4154,,,,,,,,,,,,,,,,,
28033,3952684,1,5105,3622,,,,,,,,,,,,,,,,,
28033,3952685,2,5105,3701,,,,,,,,,,,,,,,,,
28033,3952686,3,5119,3594,,,,,,,,,,,,,,,,,
28033,3952687,4,5105,3622,,,,,,,,,,,,,,,,,
28033,3952688,5,5071,1447,,,,,,,,,,,,,,,,,
28033,3952689,6,5109,1393,,,,,,,,,,,,,,,,,
28033,3952690,7,5083,1434,,,,,,,,,,,,,,,,,
28033,3952691,8,5095,3650,,,,,,,,,,,,,,,,,
28033,3952692,9,5127,3616,,,,,,,,,,,,,,,,,
28034,3952693,1,3472,3472,,,,,,,,,,,,,,,,,
28034,3952694,2,3460,3472,,,,,,,,,,,,,,,,,
28034,3952695,3,3443,3472,,,,,,,,,,,,,,,,,
28034,3952696,4,3460,3465,,,,,,,,,,,,,,,,,
28035,3952697,1,3795,1830,,,,,,,,,,,,,,,,,
28035,3952698,2,3783,3640,,,,,,,,,,,,,,,,,
28035,3952699,3,3783,1812,,,,,,,,,,,,,,,,,
28035,3952700,4,3789,1792,,,,,,,,,,,,,,,,,
28035,3952701,5,3789,1838,,,,,,,,,,,,,,,,,
28036,3952702,1,4664,3109,,,,,,,,,,,,,,,,,
28036,3952703,2,4664,3058,,,,,,,,,,,,,,,,,
28036,3952704,3,4655,3091,,,,,,,,,,,,,,,,,
28036,3952705,4,4677,3113,,,,,,,,,,,,,,,,,
28037,3952706,,3813,2158,,,,,,,,,,,,,,,,,
28038,3952707,,3808,2156,,,,,,,,,,,,,,,,,
28039,3952708,1,4636,3314,,,,,,,,,,,,,,,,,
28039,3952709,2,4643,3287,,,,,,,,,,,,,,,,,
28039,3952710,3,4647,1678,,,,,,,,,,,,,,,,,
28039,3952711,4,4656,1662,,,,,,,,,,,,,,,,,
28041,3952713,1,4586,6638,,,,,,,,,,,,,,,,,
28041,3952714,2,5281,2579,,,,,,,,,,,,,,,,,
28041,3952715,3,5276,2596,,,,,,,,,,,,,,,,,
28043,3952716,1,2525,3402,,,,,,,,,,,,,,,,,
28043,3952717,2,2515,3383,,,,,,,,,,,,,,,,,
28043,3952718,3,2531,3403,,,,,,,,,,,,,,,,,
28044,3952719,,4869,3351,,,,,,,,,,,,,,,,,
28046,3952720,1,4304,3641,,,,,,,,,,,,,,,,,
28046,3952721,2,4304,3633,,,,,,,,,,,,,,,,,
28049,3952722,1,2602,3621,,,,,,,,,,,,,,,,,
28049,3952723,2,3629,2511,,,,,,,,,,,,,,,,,
28049,3952724,3,3624,2641,,,,,,,,,,,,,,,,,
28049,3952725,4,2619,3632,,,,,,,,,,,,,,,,,
28050,3952726,,5755,4269,,,,,,,,,,,,,,,,,
28053,3952727,1,4863,3784,,,,,,,,,,,,,,,,,
28053,3952728,2,4839,3742,,,,,,,,,,,,,,,,,
28053,3952729,3,4866,3774,,,,,,,,,,,,,,,,,
28054,3952730,1,5059,3366,,,,,,,,,,,,,,,,,
28054,3952731,2,5048,3425,,,,,,,,,,,,,,,,,
28054,3952732,3,5045,3387,,,,,,,,,,,,,,,,,
28054,3952733,4,5045,3387,,,,,,,,,,,,,,,,,
28056,3952734,1,5045,3373,,,,,,,,,,,,,,,,,
28056,3952735,2,5045,3387,,,,,,,,,,,,,,,,,
28056,3952736,3,5045,3387,,,,,,,,,,,,,,,,,
28056,3952737,4,5045,3370,,,,,,,,,,,,,,,,,
28058,3952738,,5786,3733,,,,,,,,,,,,,,,,,
28061,3952739,1,3115,2250,,,,,,,,,,,,,,,,,
28061,3952740,2,3115,2242,,,,,,,,,,,,,,,,,
28061,3952741,3,3115,2250,,,,,,,,,,,,,,,,,
28062,3952742,,3397,5326,,,,,,,,,,,,,,,,,
28063,3952743,1,5133,3657,,,,,,,,,,,,,,,,,
28063,3952744,2,5132,3673,,,,,,,,,,,,,,,,,
28063,3952745,3,4955,3544,,,,,,,,,,,,,,,,,
28063,3952746,4,3686,5228,,,,,,,,,,,,,,,,,
28063,3952747,5,4966,3572,,,,,,,,,,,,,,,,,
28063,3952748,6,5113,3627,,,,,,,,,,,,,,,,,
28063,3952749,7,5114,3643,,,,,,,,,,,,,,,,,
28063,3952750,8,5119,3644,,,,,,,,,,,,,,,,,
28064,3952751,1,5397,4421,,,,,,,,,,,,,,,,,
28064,3952752,2,5370,3435,,,,,,,,,,,,,,,,,
28064,3952753,3,5419,4415,,,,,,,,,,,,,,,,,
28064,3952754,4,5364,4203,,,,,,,,,,,,,,,,,
28064,3952755,5,5401,4203,,,,,,,,,,,,,,,,,
28064,3952756,6,5368,4421,,,,,,,,,,,,,,,,,
28065,3952757,1,4832,4089,,,,,,,,,,,,,,,,,
28065,3952758,2,4832,4138,,,,,,,,,,,,,,,,,
28065,3952759,3,4839,4082,,,,,,,,,,,,,,,,,
28066,3952760,,3606,2582,,,,,,,,,,,,,,,,,
28067,3952761,1,4199,2694,,,,,,,,,,,,,,,,,
28067,3952762,2,4186,2740,,,,,,,,,,,,,,,,,
28067,3952763,3,3637,2574,,,,,,,,,,,,,,,,,
28067,3952764,4,4195,2724,,,,,,,,,,,,,,,,,
28067,3952765,5,4227,2713,,,,,,,,,,,,,,,,,
28068,3952766,,5108,3617,,,,,,,,,,,,,,,,,
28069,3952767,1,5707,3755,,,,,,,,,,,,,,,,,
28069,3952768,2,5707,3755,,,,,,,,,,,,,,,,,
28069,3952769,3,5750,3812,,,,,,,,,,,,,,,,,
28069,3952770,4,5707,3755,,,,,,,,,,,,,,,,,
28069,3952771,5,5707,3755,,,,,,,,,,,,,,,,,
28070,3952772,1,3729,2431,,,,,,,,,,,,,,,,,
28070,3952773,2,3733,2542,,,,,,,,,,,,,,,,,
28070,3952774,3,3736,2563,,,,,,,,,,,,,,,,,
28070,3952775,4,3741,2449,,,,,,,,,,,,,,,,,
28071,3952776,1,3729,2431,,,,,,,,,,,,,,,,,
28071,3952777,2,3729,2474,,,,,,,,,,,,,,,,,
28071,3952778,3,3729,2512,,,,,,,,,,,,,,,,,
28071,3952779,4,2442,3758,,,,,,,,,,,,,,,,,
28072,3952780,1,3407,1895,,,,,,,,,,,,,,,,,
28072,3952781,2,3409,1891,,,,,,,,,,,,,,,,,
28073,3952782,1,7105,3642,,,,,,,,,,,,,,,,,
28073,3952783,2,7086,3644,,,,,,,,,,,,,,,,,
28073,3952784,3,7089,3656,,,,,,,,,,,,,,,,,
28073,3952785,4,7085,3656,,,,,,,,,,,,,,,,,
28074,3952786,1,4035,5494,,,,,,,,,,,,,,,,,
28074,3952787,2,5130,3547,,,,,,,,,,,,,,,,,
28074,3952788,3,3986,5505,,,,,,,,,,,,,,,,,
28075,3960319,1,4405,3544,,,,,,,,,,,,,,,,,
28075,3960320,2,4405,3513,,,,,,,,,,,,,,,,,
28075,3960321,3,4395,3536,,,,,,,,,,,,,,,,,
28075,3960322,4,4420,3508,,,,,,,,,,,,,,,,,
28076,3962402,1,4634,3569,,,,,,,,,,,,,,,,,
28076,3960323,2,4872,3778,,,,,,,,,,,,,,,,,
28076,3960324,3,4647,3693,,,,,,,,,,,,,,,,,
28076,3960325,4,4646,3643,,,,,,,,,,,,,,,,,
28077,3960326,,4852,3743,,,,,,,,,,,,,,,,,
28078,3960327,1,3020,2024,,,,,,,,,,,,,,,,,
28078,3960328,2,3013,2088,,,,,,,,,,,,,,,,,
28078,3960329,3,3006,2108,,,,,,,,,,,,,,,,,
28079,3960330,1,4393,3099,,,,,,,,,,,,,,,,,
28079,3960331,2,4392,3113,,,,,,,,,,,,,,,,,
28080,3960332,1,4443,2838,,,,,,,,,,,,,,,,,
28080,3960333,2,4410,1970,,,,,,,,,,,,,,,,,
28080,3960334,3,4283,1864,,,,,,,,,,,,,,,,,
28080,3960335,4,4283,1889,,,,,,,,,,,,,,,,,
28080,3960336,5,4283,1920,,,,,,,,,,,,,,,,,
28080,3960337,6,4297,1884,,,,,,,,,,,,,,,,,
28080,3960338,7,4301,2787,,,,,,,,,,,,,,,,,
28081,3960339,1,2154,1728,,,,,,,,,,,,,,,,,
28081,3960340,2,2129,3386,,,,,,,,,,,,,,,,,
28082,3960341,1,2950,3267,,,,,,,,,,,,,,,,,
28082,3960342,2,5272,3277,,,,,,,,,,,,,,,,,
28083,3960343,1,5102,3747,,,,,,,,,,,,,,,,,
28083,3960344,2,5073,3754,,,,,,,,,,,,,,,,,
28083,3960345,3,5111,3849,,,,,,,,,,,,,,,,,
28084,3960346,1,3657,1789,,,,,,,,,,,,,,,,,
28084,3960347,2,3636,3492,,,,,,,,,,,,,,,,,
28085,3960348,1,3624,1776,,,,,,,,,,,,,,,,,
28085,3960349,2,3620,3488,,,,,,,,,,,,,,,,,
28086,3960350,1,4451,2897,,,,,,,,,,,,,,,,,
28086,3960351,2,4861,3791,,,,,,,,,,,,,,,,,
28086,3960352,3,4861,3791,,,,,,,,,,,,,,,,,
28086,3960353,4,4861,3791,,,,,,,,,,,,,,,,,
28086,3960354,5,4817,3791,,,,,,,,,,,,,,,,,
28086,3960355,6,4811,3761,,,,,,,,,,,,,,,,,
28086,3960356,7,4818,3791,,,,,,,,,,,,,,,,,
28086,3960357,8,4811,3758,,,,,,,,,,,,,,,,,
28086,3960358,9,5486,4824,,,,,,,,,,,,,,,,,
28086,3960359,10,5533,4741,,,,,,,,,,,,,,,,,
28086,3960360,11,4439,2897,,,,,,,,,,,,,,,,,
28086,3960361,12,4461,2996,,,,,,,,,,,,,,,,,
28087,3960362,1,2425,3274,,,,,,,,,,,,,,,,,
28087,3960363,2,5225,3279,,,,,,,,,,,,,,,,,
28088,3962403,1,2997,2154,,,,,,,,,,,,,,,,,
28088,3960364,2,2997,2064,,,,,,,,,,,,,,,,,
28088,3960365,3,2975,2070,,,,,,,,,,,,,,,,,
28089,3960366,1,4841,3743,,,,,,,,,,,,,,,,,
28089,3960367,2,4596,3671,,,,,,,,,,,,,,,,,
28089,3960368,3,4618,3664,,,,,,,,,,,,,,,,,
28089,3960369,4,4849,3743,,,,,,,,,,,,,,,,,
28090,3960370,1,5087,3767,,,,,,,,,,,,,,,,,
28090,3960371,2,5100,3779,,,,,,,,,,,,,,,,,
28090,3960372,3,5097,3823,,,,,,,,,,,,,,,,,
28091,3960373,,3773,3521,,,,,,,,,,,,,,,,,
28092,3960374,1,5603,3988,,,,,,,,,,,,,,,,,
28092,3960375,2,5592,3964,,,,,,,,,,,,,,,,,
28092,3960376,3,5579,3997,,,,,,,,,,,,,,,,,
28092,3960377,4,5583,3963,,,,,,,,,,,,,,,,,
28092,3960378,5,5592,3972,,,,,,,,,,,,,,,,,
28093,3960379,1,3089,2282,,,,,,,,,,,,,,,,,
28093,3960380,2,3111,2246,,,,,,,,,,,,,,,,,
28093,3960381,3,2643,2004,,,,,,,,,,,,,,,,,
28093,3960382,4,2643,2004,,,,,,,,,,,,,,,,,
28093,3960383,5,2662,2004,,,,,,,,,,,,,,,,,
28093,3960384,6,2643,2004,,,,,,,,,,,,,,,,,
28093,3960385,7,2643,2004,,,,,,,,,,,,,,,,,
28093,3962404,8,2643,2004,,,,,,,,,,,,,,,,,
28093,3962405,9,2643,2024,,,,,,,,,,,,,,,,,
28093,3962406,10,2655,2029,,,,,,,,,,,,,,,,,
28093,3962407,11,2643,2004,,,,,,,,,,,,,,,,,
28094,3960386,1,6270,4001,,,,,,,,,,,,,,,,,
28094,3960387,2,4451,5623,,,,,,,,,,,,,,,,,
28095,3962408,1,4107,2856,,,,,,,,,,,,,,,,,
28095,3960388,2,4229,2859,,,,,,,,,,,,,,,,,
28095,3960389,3,4126,2758,,,,,,,,,,,,,,,,,
28096,3960390,1,5704,2863,,,,,,,,,,,,,,,,,
